pincode,city,state
532264,Sompeta,Andhra Pradesh
532284,Sompeta,Andhra Pradesh
532290,Sompeta,Andhra Pradesh
532291,Sompeta,Andhra Pradesh
532292,Sompeta,Andhra Pradesh
532312,Ichchapuram,Andhra Pradesh
532322,Sompeta,Andhra Pradesh
532401,Srikakulam,Andhra Pradesh
532402,Srikakulam,Andhra Pradesh
532403,Srikakulam,Andhra Pradesh
532404,Srikakulam,Andhra Pradesh
532405,Srikakulam,Andhra Pradesh
532407,Ranastalam,Andhra Pradesh
532408,Srikakulam,Andhra Pradesh
532409,Ranastalam,Andhra Pradesh
532410,Srikakulam,Andhra Pradesh
532421,Narasannapeta,Andhra Pradesh
532425,Narasannapeta,Andhra Pradesh
532427,Narasannapeta,Andhra Pradesh
532429,Narasannapeta,Andhra Pradesh
532430,Narasannapeta,Andhra Pradesh
532432,Narasannapeta,Andhra Pradesh
532440,Palakonda,Andhra Pradesh
532443,Palakonda,Andhra Pradesh
532445,Palakonda,Andhra Pradesh
532457,Kotturu-AP,Andhra Pradesh
532460,Palakonda,Andhra Pradesh
532461,Palakonda,Andhra Pradesh
532462,Palakonda,Andhra Pradesh
532474,Narasannapeta,Andhra Pradesh
532484,Srikakulam,Andhra Pradesh
532501,Parvathipuram,Andhra Pradesh
532558,Bobbili,Andhra Pradesh
532579,Salur,Andhra Pradesh
532591,Salur,Andhra Pradesh
533001,Kakinada,Andhra Pradesh
533002,Kakinada,Andhra Pradesh
533003,Kakinada,Andhra Pradesh
533004,Kakinada,Andhra Pradesh
533005,Kakinada,Andhra Pradesh
533006,Kakinada,Andhra Pradesh
533007,Kakinada,Andhra Pradesh
533008,Kakinada,Andhra Pradesh
533016,Kakinada,Andhra Pradesh
533101,Rajahmundry,Andhra Pradesh
533102,Rajahmundry,Andhra Pradesh
533103,Rajahmundry,Andhra Pradesh
533104,Rajahmundry,Andhra Pradesh
533105,Rajahmundry,Andhra Pradesh
533106,Rajahmundry,Andhra Pradesh
533107,Rajahmundry,Andhra Pradesh
533124,Rajahmundry,Andhra Pradesh
533125,Rajahmundry,Andhra Pradesh
533126,Rajahmundry,Andhra Pradesh
533201,Amalapuram,Andhra Pradesh
533202,Amalapuram,Andhra Pradesh
533210,Amalapuram,Andhra Pradesh
533211,Amalapuram,Andhra Pradesh
533212,Amalapuram,Andhra Pradesh
533213,Amalapuram,Andhra Pradesh
533214,Amalapuram,Andhra Pradesh
533215,Amalapuram,Andhra Pradesh
533216,Amalapuram,Andhra Pradesh
533217,Amalapuram,Andhra Pradesh
533218,Amalapuram,Andhra Pradesh
533220,Draksharamam,Andhra Pradesh
533221,Amalapuram,Andhra Pradesh
533222,Amalapuram,Andhra Pradesh
533226,Narasaraopet,Andhra Pradesh
533232,Mandapeta,Andhra Pradesh
533233,Mandapeta,Andhra Pradesh
533234,Rajahmundry,Andhra Pradesh
533235,Rajahmundry,Andhra Pradesh
533238,Mandapeta,Andhra Pradesh
533239,Amalapuram,Andhra Pradesh
533240,Razole,Andhra Pradesh
533241,Amalapuram,Andhra Pradesh
533242,Razole,Andhra Pradesh
533244,Razole,Andhra Pradesh
533247,Razole,Andhra Pradesh
533248,Razole,Andhra Pradesh
533249,Razole,Andhra Pradesh
533250,Razole,Andhra Pradesh
533251,Narsapur,Andhra Pradesh
533252,Razole,Andhra Pradesh
533253,Razole,Andhra Pradesh
533254,Razole,Andhra Pradesh
533255,Draksharamam,Andhra Pradesh
533256,Draksharamam,Andhra Pradesh
533260,Kakinada,Andhra Pradesh
533261,Mandapeta,Andhra Pradesh
533262,Draksharamam,Andhra Pradesh
533263,Draksharamam,Andhra Pradesh
533264,Mandapeta,Andhra Pradesh
533274,Amalapuram,Andhra Pradesh
533284,Addateegala,Andhra Pradesh
533285,Gokavaram,Andhra Pradesh
533286,Gokavaram,Andhra Pradesh
533287,Gokavaram,Andhra Pradesh
533288,Rampachodavaram,Andhra Pradesh
533289,Gokavaram,Andhra Pradesh
533290,Gokavaram,Andhra Pradesh
533291,Samarlakota,Andhra Pradesh
533292,Gokavaram,Andhra Pradesh
533293,Rajahmundry,Andhra Pradesh
533294,Rajahmundry,Andhra Pradesh
533296,Rajahmundry,Andhra Pradesh
533297,Rajahmundry,Andhra Pradesh
533305,Draksharamam,Andhra Pradesh
533306,Draksharamam,Andhra Pradesh
533307,Mandapeta,Andhra Pradesh
533308,Mandapeta,Andhra Pradesh
533309,Mandapeta,Andhra Pradesh
533340,Mandapeta,Andhra Pradesh
533341,Mandapeta,Andhra Pradesh
533342,Mandapeta,Andhra Pradesh
533343,Bikkavolu,Andhra Pradesh
533344,Bikkavolu,Andhra Pradesh
533345,Mandapeta,Andhra Pradesh
533346,Mandapeta,Andhra Pradesh
533347,Chintoor,Andhra Pradesh
533352,Nellipaka,Andhra Pradesh
533401,Tuni,Andhra Pradesh
533406,Annavaram,Andhra Pradesh
533407,Tuni,Andhra Pradesh
533408,Tuni,Andhra Pradesh
533410,Narsipatnam,Andhra Pradesh
533428,Addateegala,Andhra Pradesh
533429,Yerravaram,Andhra Pradesh
533430,Yerravaram,Andhra Pradesh
533431,Yerravaram,Andhra Pradesh
533432,Yerravaram,Andhra Pradesh
533433,Samarlakota,Andhra Pradesh
533434,Samarlakota,Andhra Pradesh
533435,Samarlakota,Andhra Pradesh
533436,Koyyuru,Andhra Pradesh
533437,Samarlakota,Andhra Pradesh
533440,Samarlakota,Andhra Pradesh
533444,Kathipudi,Andhra Pradesh
533445,Kathipudi,Andhra Pradesh
533446,Kathipudi,Andhra Pradesh
533449,Kathipudi,Andhra Pradesh
533450,Samarlakota,Andhra Pradesh
533460,Samarlakota,Andhra Pradesh
533461,Kakinada,Andhra Pradesh
533462,Kakinada,Andhra Pradesh
533463,Draksharamam,Andhra Pradesh
533464,Draksharamam,Andhra Pradesh
533468,Kakinada,Andhra Pradesh
533483,Addateegala,Andhra Pradesh
533503,Repalle,Andhra Pradesh
533577,Amalapuram,Andhra Pradesh
534000,Eluru,Andhra Pradesh
534001,Eluru,Andhra Pradesh
534002,Eluru,Andhra Pradesh
534003,Eluru,Andhra Pradesh
534004,Eluru,Andhra Pradesh
534005,Eluru,Andhra Pradesh
534006,Eluru,Andhra Pradesh
534007,Eluru,Andhra Pradesh
534101,Tadepalligudem,Andhra Pradesh
534102,Tadepalligudem,Andhra Pradesh
534111,Nallajerla,Andhra Pradesh
534112,Nallajerla,Andhra Pradesh
534122,Palakollu,Andhra Pradesh
534123,Palakollu,Andhra Pradesh
534124,Tanuku,Andhra Pradesh
534126,Palakollu,Andhra Pradesh
534134,Tanuku,Andhra Pradesh
534145,Tadepalligudem,Andhra Pradesh
534146,Tadepalligudem,Andhra Pradesh
534156,Tanuku,Andhra Pradesh
534165,Tadepalligudem,Andhra Pradesh
534166,Tadepalligudem,Andhra Pradesh
534176,Nallajerla,Andhra Pradesh
534186,Bhimavaram,Andhra Pradesh
534195,Ganapavaram,Andhra Pradesh
534196,Tadepalligudem,Andhra Pradesh
534197,Tadepalligudem,Andhra Pradesh
534199,Bhimavaram,Andhra Pradesh
534201,Bhimavaram,Andhra Pradesh
534202,Bhimavaram,Andhra Pradesh
534204,Bhimavaram,Andhra Pradesh
534206,Bhimavaram,Andhra Pradesh
534207,Bhimavaram,Andhra Pradesh
534208,Bhimavaram,Andhra Pradesh
534209,Bhimavaram,Andhra Pradesh
534210,Bhimavaram,Andhra Pradesh
534211,Tanuku,Andhra Pradesh
534215,Tanuku,Andhra Pradesh
534216,Tanuku,Andhra Pradesh
534217,Tanuku,Andhra Pradesh
534218,Tanuku,Andhra Pradesh
534222,Tanuku,Andhra Pradesh
534225,Tanuku,Andhra Pradesh
534227,Tanuku,Andhra Pradesh
534230,Bhimavaram,Andhra Pradesh
534235,Kaikaluru,Andhra Pradesh
534236,Bhimavaram,Andhra Pradesh
534237,Bhimavaram,Andhra Pradesh
534238,Bhimavaram,Andhra Pradesh
534240,Bhimavaram,Andhra Pradesh
534243,Bhimavaram,Andhra Pradesh
534244,Bhimavaram,Andhra Pradesh
534245,Palakollu,Andhra Pradesh
534247,Bhimavaram,Andhra Pradesh
534250,Palakollu,Andhra Pradesh
534260,Palakollu,Andhra Pradesh
534265,Palakollu,Andhra Pradesh
534266,Palakollu,Andhra Pradesh
534267,Palakollu,Andhra Pradesh
534268,Palakollu,Andhra Pradesh
534269,Palakollu,Andhra Pradesh
534275,Narsapur,Andhra Pradesh
534280,Narsapur,Andhra Pradesh
534281,Narsapur,Andhra Pradesh
534301,Kovvur,Andhra Pradesh
534302,Kovvur,Andhra Pradesh
534303,Tadepalligudem,Andhra Pradesh
534305,Tadepalligudem,Andhra Pradesh
534311,Jangareddygudem,Andhra Pradesh
534312,Jangareddygudem,Andhra Pradesh
534313,Gopalapuram,Andhra Pradesh
534315,Polavaram,Andhra Pradesh
534316,Gopalapuram,Andhra Pradesh
534318,Polavaram,Andhra Pradesh
534320,Tanuku,Andhra Pradesh
534324,Penugonda,Andhra Pradesh
534326,Penugonda,Andhra Pradesh
534327,Palakollu,Andhra Pradesh
534328,Tanuku,Andhra Pradesh
534329,Tanuku,Andhra Pradesh
534330,Tanuku,Andhra Pradesh
534331,Tanuku,Andhra Pradesh
534338,Palakollu,Andhra Pradesh
534339,Tanuku,Andhra Pradesh
534340,Kovvur,Andhra Pradesh
534341,Gopalapuram,Andhra Pradesh
534342,Kovvur,Andhra Pradesh
534343,Kovvur,Andhra Pradesh
534350,Kovvur,Andhra Pradesh
534351,Kovvur,Andhra Pradesh
534401,Bhimadole,Andhra Pradesh
534406,Tadepalligudem,Andhra Pradesh
534407,Tadepalligudem,Andhra Pradesh
534411,Tadepalligudem,Andhra Pradesh
534416,Tadepalligudem,Andhra Pradesh
534425,Bhimadole,Andhra Pradesh
534426,Dwaraka Tirumala,Andhra Pradesh
534427,Bhimadole,Andhra Pradesh
534432,Eluru,Andhra Pradesh
534435,Dwaraka Tirumala,Andhra Pradesh
534442,Eluru,Andhra Pradesh
534444,Kukanoor,Andhra Pradesh
534447,Jangareddygudem,Andhra Pradesh
534448,Jangareddygudem,Andhra Pradesh
534449,Dwaraka Tirumala,Andhra Pradesh
534450,Eluru,Andhra Pradesh
534451,Jangareddygudem,Andhra Pradesh
534452,Dwaraka Tirumala,Andhra Pradesh
534455,Jangareddygudem,Andhra Pradesh
534456,Jangareddygudem,Andhra Pradesh
534475,Eluru,Andhra Pradesh
535001,Vizianagaram,Andhra Pradesh
535002,Vizianagaram,Andhra Pradesh
535003,Vizianagaram,Andhra Pradesh
535004,Vizianagaram,Andhra Pradesh
535005,Vizianagaram,Andhra Pradesh
535006,Vizianagaram,Andhra Pradesh
535101,Vizianagaram,Andhra Pradesh
535102,Rajam,Andhra Pradesh
535124,Rajam,Andhra Pradesh
535125,Rajam,Andhra Pradesh
535126,Rajam,Andhra Pradesh
535128,Rajam,Andhra Pradesh
535145,S Kota,Andhra Pradesh
535148,S Kota,Andhra Pradesh
535160,S Kota,Andhra Pradesh
535161,S Kota,Andhra Pradesh
535183,Pendurthi,Andhra Pradesh
535202,Kovvur,Andhra Pradesh
535204,Vizianagaram,Andhra Pradesh
535213,Vizianagaram,Andhra Pradesh
535214,Vizianagaram,Andhra Pradesh
535215,Vizianagaram,Andhra Pradesh
535216,Bhogapuram,Andhra Pradesh
535217,Vizianagaram,Andhra Pradesh
535218,Vizianagaram,Andhra Pradesh
535220,Vizianagaram,Andhra Pradesh
535221,S Kota,Andhra Pradesh
535240,Pendurthi,Andhra Pradesh
535250,S Kota,Andhra Pradesh
535260,Gajapatinagaram,Andhra Pradesh
535270,Gajapatinagaram,Andhra Pradesh
535273,Gajapatinagaram,Andhra Pradesh
535280,Vizianagaram,Andhra Pradesh
535281,S Kota,Andhra Pradesh
535463,Parvathipuram,Andhra Pradesh
535501,Parvathipuram,Andhra Pradesh
535502,Parvathipuram,Andhra Pradesh
535521,Parvathipuram,Andhra Pradesh
535522,Parvathipuram,Andhra Pradesh
535523,Kurupam,Andhra Pradesh
535524,Parvathipuram,Andhra Pradesh
535525,Parvathipuram,Andhra Pradesh
535526,Parvathipuram,Andhra Pradesh
535527,Parvathipuram,Andhra Pradesh
535532,Bobbili,Andhra Pradesh
535534,Kurupam,Andhra Pradesh
535546,Bobbili,Andhra Pradesh
535547,Bobbili,Andhra Pradesh
535557,Bobbili,Andhra Pradesh
535558,Bobbili,Andhra Pradesh
535559,Bobbili,Andhra Pradesh
535568,Bobbili,Andhra Pradesh
535573,Bobbili,Andhra Pradesh
535578,Salur,Andhra Pradesh
535579,Salur,Andhra Pradesh
535580,Gajapatinagaram,Andhra Pradesh
535591,Salur,Andhra Pradesh
535592,Salur,Andhra Pradesh
535593,Salur,Andhra Pradesh
535594,Kurupam,Andhra Pradesh
560001,Bangalore,Karnataka
560002,Bangalore,Karnataka
560003,Bangalore,Karnataka
560004,Bangalore,Karnataka
560005,Bangalore,Karnataka
560006,Bangalore,Karnataka
560007,Bangalore,Karnataka
560008,Bangalore,Karnataka
560009,Bangalore,Karnataka
560010,Bangalore,Karnataka
560011,Bangalore,Karnataka
560012,Bangalore,Karnataka
560013,Bangalore,Karnataka
560014,Bangalore,Karnataka
560015,Bangalore,Karnataka
560016,Bangalore,Karnataka
560017,Bangalore,Karnataka
560018,Bangalore,Karnataka
560019,Bangalore,Karnataka
560020,Bangalore,Karnataka
560021,Bangalore,Karnataka
560022,Bangalore,Karnataka
560023,Bangalore,Karnataka
560024,Bangalore,Karnataka
560025,Bangalore,Karnataka
560026,Bangalore,Karnataka
560027,Bangalore,Karnataka
560028,Bangalore,Karnataka
560029,Bangalore,Karnataka
560030,Bangalore,Karnataka
560031,Bangalore,Karnataka
560032,Bangalore,Karnataka
560033,Bangalore,Karnataka
560034,Bangalore,Karnataka
560035,Bangalore,Karnataka
560036,Bangalore,Karnataka
560037,Bangalore,Karnataka
560038,Bangalore,Karnataka
560039,Bangalore,Karnataka
560040,Bangalore,Karnataka
560041,Bangalore,Karnataka
560042,Bangalore,Karnataka
560043,Bangalore,Karnataka
560044,Bangalore,Karnataka
560045,Bangalore,Karnataka
560046,Bangalore,Karnataka
560047,Bangalore,Karnataka
560048,Bangalore,Karnataka
560049,Bangalore,Karnataka
560050,Bangalore,Karnataka
560051,Bangalore,Karnataka
560052,Bangalore,Karnataka
560053,Bangalore,Karnataka
560054,Bangalore,Karnataka
560055,Bangalore,Karnataka
560056,Bangalore,Karnataka
560057,Bangalore,Karnataka
560058,Bangalore,Karnataka
560059,Bangalore,Karnataka
560060,Bangalore,Karnataka
560061,Bangalore,Karnataka
560062,Bangalore,Karnataka
560063,Bangalore,Karnataka
560064,Bangalore,Karnataka
560065,Bangalore,Karnataka
560066,Bangalore,Karnataka
560067,Bangalore,Karnataka
560068,Bangalore,Karnataka
560069,Bangalore,Karnataka
560070,Bangalore,Karnataka
560071,Bangalore,Karnataka
560072,Bangalore,Karnataka
560073,Bangalore,Karnataka
560074,Bangalore,Karnataka
560075,Bangalore,Karnataka
560076,Bangalore,Karnataka
560077,Bangalore,Karnataka
560078,Bangalore,Karnataka
560079,Bangalore,Karnataka
560080,Bangalore,Karnataka
560081,Bangalore,Karnataka
560082,Bangalore,Karnataka
560083,Bangalore,Karnataka
560084,Bangalore,Karnataka
560085,Bangalore,Karnataka
560086,Bangalore,Karnataka
560087,Bangalore,Karnataka
560088,Bangalore,Karnataka
560089,Bangalore,Karnataka
560090,Bangalore,Karnataka
560091,Bangalore,Karnataka
560092,Bangalore,Karnataka
560093,Bangalore,Karnataka
560094,Bangalore,Karnataka
560095,Bangalore,Karnataka
560096,Bangalore,Karnataka
560097,Bangalore,Karnataka
560098,Bangalore,Karnataka
560099,Bangalore,Karnataka
560100,Bangalore,Karnataka
560102,Bangalore,Karnataka
560103,Bangalore,Karnataka
560104,Bangalore,Karnataka
560105,Bangalore,Karnataka
560106,Bangalore,Karnataka
560107,Bangalore,Karnataka
560108,Bangalore,Karnataka
560109,Bangalore,Karnataka
560110,Bangalore,Karnataka
560111,Bangalore,Karnataka
560112,Bangalore,Karnataka
560113,Bangalore,Karnataka
560114,Bangalore,Karnataka
560115,Bangalore,Karnataka
560116,Bangalore,Karnataka
560125,Bangalore,Karnataka
560242,Bangalore,Karnataka
560300,Bangalore,Karnataka
561101,Dabaspete,Karnataka
561201,Magadi,Karnataka
561202,Pavagada,Karnataka
561203,Doddaballapura,Karnataka
561204,Doddaballapura,Karnataka
561205,Doddaballapura,Karnataka
561206,Gauribidanur,Karnataka
561207,Bagepalli,Karnataka
561208,Gauribidanur,Karnataka
561209,Bagepalli,Karnataka
561210,Gauribidanur,Karnataka
561211,Gauribidanur,Karnataka
561212,Bagepalli,Karnataka
561228,Gauribidanur,Karnataka
562101,Chikkaballapura,Karnataka
562102,Chikkaballapura,Karnataka
562103,Chikkaballapura,Karnataka
562104,Chikkaballapura,Karnataka
562105,Chintamani,Karnataka
562106,Bangalore,Karnataka
562107,Bangalore,Karnataka
562108,Channapatna,Karnataka
562109,Ramanagara,Karnataka
562110,Chikkaballapura,Karnataka
562111,Dabaspete,Karnataka
562112,Kanakapura,Karnataka
562114,Hoskote,Karnataka
562117,Kanakapura,Karnataka
562119,Kanakapura,Karnataka
562120,Magadi,Karnataka
562121,Kanakapura,Karnataka
562122,Hoskote,Karnataka
562123,Bangalore,Karnataka
562125,Bangalore,Karnataka
562126,Kanakapura,Karnataka
562127,Kunigal,Karnataka
562128,Ramanagara,Karnataka
562129,Hoskote,Karnataka
562130,Bangalore,Karnataka
562131,Kunigal,Karnataka
562132,Dabaspete,Karnataka
562135,Chikkaballapura,Karnataka
562138,Channapatna,Karnataka
562149,Bangalore,Karnataka
562157,Bangalore,Karnataka
562158,Bangalore,Karnataka
562159,Ramanagara,Karnataka
562160,Channapatna,Karnataka
562161,Channapatna,Karnataka
562162,Bangalore,Karnataka
562163,Doddaballapura,Karnataka
562164,Chikkaballapura,Karnataka
562201,Magadi,Karnataka
562300,Bangalore,Karnataka
563101,Kolar,Karnataka
563102,Kolar,Karnataka
563103,Kolar,Karnataka
563113,Bangarapet,Karnataka
563114,Bangarapet,Karnataka
563115,Bangarapet,Karnataka
563116,Bethamangala,Karnataka
563117,Bangarapet,Karnataka
563118,Bangarapet,Karnataka
563120,Bangarapet,Karnataka
563121,Bethamangala,Karnataka
563122,Bangarapet,Karnataka
563124,Bagepalli,Karnataka
563125,Chintamani,Karnataka
563126,Kolar,Karnataka
563127,Mulbagal,Karnataka
563128,Chintamani,Karnataka
563130,Malur,Karnataka
563131,Mulbagal,Karnataka
563132,Mulbagal,Karnataka
563133,Kolar,Karnataka
563134,Mulbagal,Karnataka
563135,Mulbagal,Karnataka
563136,Mulbagal,Karnataka
563137,Malur,Karnataka
563138,Mulbagal,Karnataka
563139,Malur,Karnataka
563147,Bangarapet,Karnataka
563157,Kolar,Karnataka
563160,Malur,Karnataka
563161,Mulbagal,Karnataka
563162,Bangarapet,Karnataka
570001,Mysore,Karnataka
570002,Mysore,Karnataka
570003,Mysore,Karnataka
570004,Mysore,Karnataka
570005,Mysore,Karnataka
570006,Mysore,Karnataka
570007,Mysore,Karnataka
570008,Mysore,Karnataka
570009,Mysore,Karnataka
570010,Mysore,Karnataka
570011,Mysore,Karnataka
570012,Mysore,Karnataka
570013,Mysore,Karnataka
570014,Mysore,Karnataka
570015,Mysore,Karnataka
570016,Mysore,Karnataka
570017,Mysore,Karnataka
570018,Mysore,Karnataka
570019,Mysore,Karnataka
570020,Mysore,Karnataka
570021,Mysore,Karnataka
570022,Mysore,Karnataka
570023,Mysore,Karnataka
570024,Mysore,Karnataka
570025,Mysore,Karnataka
570026,Mysore,Karnataka
570027,Mysore,Karnataka
570028,Mysore,Karnataka
570029,Mysore,Karnataka
570030,Mysore,Karnataka
570031,Mysore,Karnataka
570032,Mysore,Karnataka
570033,Mysore,Karnataka
570034,Mysore,Karnataka
571101,TirumakudaluNS,Karnataka
571102,Koppa,Karnataka
571103,Hunsur,Karnataka
571104,Koppa,Karnataka
571105,Hunsur,Karnataka
571106,Hunsur,Karnataka
571107,Koppa,Karnataka
571108,Piriyapatna,Karnataka
571109,Gundlupet,Karnataka
571110,TirumakudaluNS,Karnataka
571111,Gundlupet,Karnataka
571114,H.D Kote,Karnataka
571115,Chamarajanagar,Karnataka
571116,H.D Kote,Karnataka
571117,Chamarajanagar,Karnataka
571118,Nanjangud,Karnataka
571119,Nanjangud,Karnataka
571120,TirumakudaluNS,Karnataka
571121,H.D Kote,Karnataka
571122,TirumakudaluNS,Karnataka
571123,Gundlupet,Karnataka
571124,TirumakudaluNS,Karnataka
571125,H.D Kote,Karnataka
571127,Chamarajanagar,Karnataka
571128,Chamarajanagar,Karnataka
571129,Nanjangud,Karnataka
571130,Mysore,Karnataka
571134,Hunsur,Karnataka
571146,Chamarajanagar,Karnataka
571174,Chamarajanagar,Karnataka
571186,Mysore,Karnataka
571187,Koppa,Karnataka
571189,Hunsur,Karnataka
571201,Madikeri,Karnataka
571211,Gonikoppal,Karnataka
571212,Virajpet,Karnataka
571213,Gonikoppal,Karnataka
571215,Gonikoppal,Karnataka
571216,Gonikoppal,Karnataka
571217,Gonikoppal,Karnataka
571218,Gonikoppal,Karnataka
571219,Gonikoppal,Karnataka
571231,Shanivarasanthe,Karnataka
571232,Koppa,Karnataka
571234,Koppa,Karnataka
571235,Shanivarasanthe,Karnataka
571236,Shanivarasanthe,Karnataka
571237,Madikeri,Karnataka
571248,Madikeri,Karnataka
571249,Gonikoppal,Karnataka
571250,Gonikoppal,Karnataka
571251,Madikeri,Karnataka
571253,Gonikoppal,Karnataka
571254,Gonikoppal,Karnataka
571301,Nanjangud,Karnataka
571302,Nanjangud,Karnataka
571311,Nanjangud,Karnataka
571312,Nanjangud,Karnataka
571313,Chamarajanagar,Karnataka
571314,Nanjangud,Karnataka
571315,H.D Kote,Karnataka
571316,Chamarajanagar,Karnataka
571320,Hanur,Karnataka
571321,Mysore,Karnataka
571325,Nanjangud,Karnataka
571342,Chamarajanagar,Karnataka
571401,Mandya,Karnataka
571402,Mandya,Karnataka
571403,Mandya,Karnataka
571404,Mandya,Karnataka
571405,Mandya,Karnataka
571415,Mandya,Karnataka
571416,Nagamangala,Karnataka
571417,Malavalli,Karnataka
571418,Nagamangala,Karnataka
571419,Maddur,Karnataka
571421,Malavalli,Karnataka
571422,Malavalli,Karnataka
571423,Krishnarajpet,Karnataka
571424,Mandya,Karnataka
571426,Krishnarajpet,Karnataka
571427,Srirangapatna,Karnataka
571428,Mandya,Karnataka
571429,Maddur,Karnataka
571430,Malavalli,Karnataka
571431,Nagamangala,Karnataka
571432,Nagamangala,Karnataka
571433,Maddur,Karnataka
571434,Srirangapatna,Karnataka
571435,Srirangapatna,Karnataka
571436,Krishnarajpet,Karnataka
571438,Srirangapatna,Karnataka
571439,Kollegala,Karnataka
571440,Kollegala,Karnataka
571441,Kollegala,Karnataka
571442,Kollegala,Karnataka
571443,Kollegala,Karnataka
571444,Hanur,Karnataka
571445,Nagamangala,Karnataka
571446,Mandya,Karnataka
571448,Nagamangala,Karnataka
571450,Mandya,Karnataka
571455,Krishnarajpet,Karnataka
571457,Hanur,Karnataka
571463,Malavalli,Karnataka
571475,Malavalli,Karnataka
571476,Maddur,Karnataka
571477,Mysore,Karnataka
571478,Mandya,Karnataka
571511,Ramanagara,Karnataka
571601,Krishnarajngr,Karnataka
571602,Hunsur,Karnataka
571603,Krishnarajngr,Karnataka
571604,Krishnarajngr,Karnataka
571605,Krishnarajpet,Karnataka
571606,Mysore,Karnataka
571607,Mysore,Karnataka
571608,Krishnarajpet,Karnataka
571610,Hunsur,Karnataka
571617,Krishnarajngr,Karnataka
571801,Kollegala,Karnataka
571802,Nagamangala,Karnataka
571807,Srirangapatna,Karnataka
571811,Nagamangala,Karnataka
571812,Krishnarajpet,Karnataka
572101,Tumkur,Karnataka
572102,Tumkur,Karnataka
572103,Tumkur,Karnataka
572104,Tumkur,Karnataka
572105,Tumkur,Karnataka
572106,Tumkur,Karnataka
572107,Tumkur,Karnataka
572112,Madhugiri,Karnataka
572113,Sira,Karnataka
572114,Tiptur,Karnataka
572115,Sira,Karnataka
572116,Pavagada,Karnataka
572118,Tumkur,Karnataka
572119,Huliyar,Karnataka
572120,Kunigal,Karnataka
572121,Koratagere,Karnataka
572122,Tumkur,Karnataka
572124,Madhugiri,Karnataka
572125,Sira,Karnataka
572126,Kunigal,Karnataka
572128,Kora,Karnataka
572129,Koratagere,Karnataka
572130,Kunigal,Karnataka
572132,Madhugiri,Karnataka
572133,Madhugiri,Karnataka
572134,Kunigal,Karnataka
572135,Sira,Karnataka
572136,Pavagada,Karnataka
572137,Sira,Karnataka
572138,Kora,Karnataka
572139,Sira,Karnataka
572140,Dabaspete,Karnataka
572141,Pavagada,Karnataka
572142,Kunigal,Karnataka
572145,Tumkur,Karnataka
572168,Tumkur,Karnataka
572175,Madhugiri,Karnataka
572201,Tiptur,Karnataka
572211,Turuvukere,Karnataka
572212,Tiptur,Karnataka
572213,Kunigal,Karnataka
572214,Chikkanayakanahalli,Karnataka
572215,Turuvukere,Karnataka
572217,Tiptur,Karnataka
572218,Huliyar,Karnataka
572220,Turuvukere,Karnataka
572221,Turuvukere,Karnataka
572224,Tiptur,Karnataka
572225,Turuvukere,Karnataka
572226,Tiptur,Karnataka
572227,Turuvukere,Karnataka
572228,Huliyar,Karnataka
573101,Belur,Karnataka
573102,Ramanathapura,Karnataka
573103,Arsikere,Karnataka
573111,Channarayapatna,Karnataka
573112,Arsikere,Karnataka
573113,Ramanathapura,Karnataka
573115,Chikkamagalur,Karnataka
573116,Channarayapatna,Karnataka
573117,Arsikere,Karnataka
573118,Hassan,Karnataka
573119,Tiptur,Karnataka
573120,Hassan,Karnataka
573121,Belur,Karnataka
573122,Arsikere,Karnataka
573124,Channarayapatna,Karnataka
573125,Arsikere,Karnataka
573126,Hassan,Karnataka
573127,Sakleshpur,Karnataka
573128,Hassan,Karnataka
573129,Sakleshpur,Karnataka
573130,Ramanathapura,Karnataka
573131,Channarayapatna,Karnataka
573133,Ramanathapura,Karnataka
573134,Sakleshpur,Karnataka
573135,Channarayapatna,Karnataka
573136,Ramanathapura,Karnataka
573137,Shanivarasanthe,Karnataka
573141,Turuvukere,Karnataka
573142,Ramanathapura,Karnataka
573144,Arsikere,Karnataka
573147,Ramanathapura,Karnataka
573150,Ramanathapura,Karnataka
573162,Hassan,Karnataka
573164,Hassan,Karnataka
573165,Sakleshpur,Karnataka
573201,Hassan,Karnataka
573202,Hassan,Karnataka
573210,Ramanathapura,Karnataka
573211,Channarayapatna,Karnataka
573212,Hassan,Karnataka
573213,Hassan,Karnataka
573214,Sakleshpur,Karnataka
573215,Belur,Karnataka
573216,Hassan,Karnataka
573217,Hassan,Karnataka
573218,Hassan,Karnataka
573219,Hassan,Karnataka
573220,Hassan,Karnataka
573225,Channarayapatna,Karnataka
573226,Hassan,Karnataka
574101,Karkala,Karnataka
574102,Karkala,Karnataka
574103,Uchila,Karnataka
574104,Karkala,Karnataka
574105,Uchila,Karnataka
574106,Uchila,Karnataka
574107,Karkala,Karnataka
574108,Karkala,Karnataka
574109,Eedu,Karnataka
574110,Karkala,Karnataka
574111,Uchila,Karnataka
574112,Uchila,Karnataka
574113,Uchila,Karnataka
574114,Karkala,Karnataka
574115,Uchila,Karnataka
574116,Uchila,Karnataka
574117,Uchila,Karnataka
574118,Udupi,Karnataka
574119,Uchila,Karnataka
574122,Karkala,Karnataka
574129,Karkala,Karnataka
574138,Uchila,Karnataka
574139,Uchila,Karnataka
574141,Moodabidri,Karnataka
574142,Mangalore,Karnataka
574143,Mangalore,Karnataka
574144,Moodabidri,Karnataka
574145,Mangalore,Karnataka
574146,Surathkal,Karnataka
